,dialogue_id,speaker,frame,intent,utterance
86522,43_00000,USER,0,USER_REQUEST,What's their address and contact number?
86523,43_00000,SYSTEM,0,SYSTEM_INFORM,They live at 43635 Boscell Road and you can reach them at 510-979-1368.
86524,43_00000,USER,0,USER_INFORM|USER_INFORM_INTENT|USER_SELECT,"Yeah, that works for me. I'd like to make reservations at a restaurant on the 10th of March."
86525,43_00000,SYSTEM,0,SYSTEM_REQUEST,What time would you like it?
86526,43_00000,USER,0,USER_INFORM,"1:30 in the afternoon, for 5 people."
86527,43_00000,SYSTEM,0,SYSTEM_CONFIRM,"So you'd like to book at table for 5 at Asian Pearl Seafood Restaurant in Fremont at 1:30 pm on March 10th, right?"
86528,43_00000,USER,0,USER_REQUEST|USER_AFFIRM,"Yeah, that works for me. Do they serve liquor? Live music?"
86529,43_00000,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,Got it. They don't have have any live music or any alcohol.
86530,43_00000,USER,0,USER_THANK_YOU,Thanks a bunch!
86531,43_00000,SYSTEM,0,SYSTEM_REQ_MORE,Did you need anything else?
86532,43_00000,USER,0,USER_NEGATE|USER_THANK_YOU,Nope. Thank you.
86533,43_00000,SYSTEM,0,SYSTEM_GOODBYE,Have a good day!
86534,43_00000,EOU,0,EOU,EOU EOU
86535,43_00001,USER,0,USER_INFORM_INTENT,I'm hungry and want to find a great restaurant.
86536,43_00001,SYSTEM,0,SYSTEM_REQUEST,"What sort of food? Italian, Indian or Mexican, maybe? Just let me know what sort of cuisine you love. Also, which city will you be dining in?"
86537,43_00001,USER,0,USER_INFORM,"I'll be eating in SF. I love Japanese, that would be great."
86538,43_00001,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"Great news, I found 10 restaurants you might like. 2g Japanese Brasserie is great and it's located right in San Francisco!"
86539,43_00001,USER,0,USER_REQUEST,Where are they located?
86540,43_00001,SYSTEM,0,SYSTEM_INFORM,601 Van Ness Avenue is their street address.
86541,43_00001,USER,0,USER_REQUEST,What's their phone number?
86542,43_00001,SYSTEM,0,SYSTEM_INFORM,Their number is 415-292-9997.
86543,43_00001,USER,0,USER_INFORM_INTENT|USER_SELECT,That sounds great. Can I make a reservation now?
86544,43_00001,SYSTEM,0,SYSTEM_REQUEST,What time would you like to make the reservation for?
86545,43_00001,USER,0,USER_INFORM,Let's make it for 12:30 pm.
86546,43_00001,SYSTEM,0,SYSTEM_CONFIRM,"Great! Pleast confirm the following: Reservation today at 2g Japanese Brasserie in San Francisco, CA at 12:30 pm. Reservation for  2 people."
86547,43_00001,USER,0,USER_REQUEST|USER_AFFIRM,"Great, I confirm. Do you know if there is live music at the restaurant?"
86548,43_00001,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,"Your reservation has been made. Sorry, no, they don't have live music."
86549,43_00001,USER,0,USER_THANK_YOU|USER_GOODBYE,Thanks a lot. That's all the information I need.
86550,43_00001,SYSTEM,0,SYSTEM_GOODBYE,Great! Have a wonderful meal.
86551,43_00001,EOU,0,EOU,EOU EOU
86552,43_00002,USER,0,USER_INFORM_INTENT,Could you find a restaurant for me? I'm looking for a place to eat.
86553,43_00002,SYSTEM,0,SYSTEM_REQUEST,"Are you looking for a certain type of restaurant? Let me know if you're wanting American, Indian, or any other type of restaurant. Which city should I be looking in?"
86554,43_00002,USER,0,USER_INFORM,I'm looking for European food in San Francisco. 
86555,43_00002,SYSTEM,0,SYSTEM_OFFER,Ayola is a nice Eurpoean restaurant in San Francisco. 
86556,43_00002,USER,0,USER_REQUEST,What is their contact number? Do they have live music?
86557,43_00002,SYSTEM,0,SYSTEM_INFORM,They do not appear to have live music shows. Their contact number is 415-348-0808.
86558,43_00002,USER,0,USER_REQUEST_ALTS,Can you suggest any other restaurant?
86559,43_00002,SYSTEM,0,SYSTEM_OFFER,Another European restaurant in San Francisco is Bar Tartine. 
86560,43_00002,USER,0,USER_SELECT,"Yes, that works for me. "
86561,43_00002,SYSTEM,0,SYSTEM_OFFER_INTENT,Would you like to reserve a table?
86562,43_00002,USER,0,USER_AFFIRM_INTENT|USER_INFORM,"Yes, I want the reservation for 6 people at  1 o""clock in the afternoon."
86563,43_00002,SYSTEM,0,SYSTEM_CONFIRM,Please confirm the following: Booking Reservation at Bar Tartine in San Francisco today at 1 pm for 6 people.
86564,43_00002,USER,0,USER_INFORM|USER_NEGATE,"Oh, wait, it's for five people, not 6."
86565,43_00002,SYSTEM,0,SYSTEM_CONFIRM,Please confirm the following: Booking Reservation at Bar Tartine in San Francisco today at 1 pm for 5 people.
86566,43_00002,USER,0,USER_AFFIRM,Yes that works for me. 
86567,43_00002,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,I have successfully reserved a table for you. Will there be anything else?
86568,43_00002,USER,0,USER_REQUEST,Do they serve liquor? 
86569,43_00002,SYSTEM,0,SYSTEM_INFORM,"Yes, they serve alcohol."
86570,43_00002,USER,0,USER_REQUEST,Do they have live music? What is their address?
86571,43_00002,SYSTEM,0,SYSTEM_INFORM,"No, they do not have live music. The restaurant is located at 561 Valencia Street."
86572,43_00002,USER,0,USER_THANK_YOU|USER_GOODBYE,Thank you very much. That is all I need.
86573,43_00002,SYSTEM,0,SYSTEM_GOODBYE,You're welcome. Have a good day. 
86574,43_00002,EOU,0,EOU,EOU EOU
86575,43_00003,USER,0,USER_INFORM_INTENT,Can you recommend a place to eat?
86576,43_00003,SYSTEM,0,SYSTEM_REQUEST,"Which city should I search in?
What kind of food are you looking for some examples are - 
1. Italian
2. Mexican
3. Anything else
"
86577,43_00003,USER,0,USER_INFORM,I am in the Pacifica area. I would like Sushi at an afforadable price.
86578,43_00003,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"I found 3 restaurants in Pacifica area with "" 8 Sushi "" being the most recommended."
86579,43_00003,USER,0,USER_SELECT,"That sounds good, thank you."
86580,43_00003,SYSTEM,0,SYSTEM_REQ_MORE,Do you need help with anything else?
86581,43_00003,USER,0,USER_INFORM_INTENT,"Can you help me make a reservations at "" 8 Sushi "" restaurant?"
86582,43_00003,SYSTEM,0,SYSTEM_REQUEST,"Yes, when would you like the reservation for?"
86583,43_00003,USER,0,USER_INFORM,I would like it to be March 1st at 6 pm.
86584,43_00003,SYSTEM,0,SYSTEM_CONFIRM,"Please confirm that I have the correct information:
1 Table at "" 8 Sushi "" in Pacifica, for 2 people, Today at 6 pm"
86585,43_00003,USER,0,USER_AFFIRM,That sounds great.
86586,43_00003,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,Reservation successful.
86587,43_00003,USER,0,USER_THANK_YOU,Thank you very much.
86588,43_00003,SYSTEM,0,SYSTEM_REQ_MORE,Do you need help with anything else?
86589,43_00003,USER,0,USER_NEGATE|USER_THANK_YOU,"No, that will be all thank you."
86590,43_00003,SYSTEM,0,SYSTEM_GOODBYE,"You're welcome, have a nice day."
86591,43_00003,EOU,0,EOU,EOU EOU
86592,43_00004,USER,0,USER_INFORM|USER_INFORM_INTENT,I'm looking for a good place to eat to take my date. She really like's Shabu-shabu food and lives in Berkeley. 
86593,43_00004,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,There is 1 restaurant in Berkeley that fits your criteria called Zabu Zabu
86594,43_00004,USER,0,USER_SELECT,Sounds really good!
86595,43_00004,SYSTEM,0,SYSTEM_OFFER_INTENT,Would you like me to reserve a table?
86596,43_00004,USER,0,USER_AFFIRM_INTENT,Yes please do. 
86597,43_00004,SYSTEM,0,SYSTEM_REQUEST,What time would you like me to make your reservation for?
86598,43_00004,USER,0,USER_INFORM,How about 11:30 AM on Sunday this week for 2. 
86599,43_00004,SYSTEM,0,SYSTEM_CONFIRM,Confirming one table at Zabu Zabu in Berkeley at 11:30 AM the day after tomorrow for 2. 
86600,43_00004,USER,0,USER_AFFIRM,That will work!
86601,43_00004,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,Your reservation is all set. 
86602,43_00004,USER,0,USER_THANK_YOU,Thanks a ton!
86603,43_00004,SYSTEM,0,SYSTEM_REQ_MORE,Is there anything else I can do for you?
86604,43_00004,USER,0,USER_NEGATE|USER_THANK_YOU,No thank you.
86605,43_00004,SYSTEM,0,SYSTEM_GOODBYE,Have a nice day.
86606,43_00004,EOU,0,EOU,EOU EOU
86607,43_00005,USER,0,USER_INFORM_INTENT,"I am just getting off work, could you recommend a place to get some food?"
86608,43_00005,SYSTEM,0,SYSTEM_REQUEST,What city should I look in?
86609,43_00005,USER,0,USER_INFORM,"I'd like it in SF, please."
86610,43_00005,SYSTEM,0,SYSTEM_REQUEST,What are you in the mood for? American? Mexican? Whatever you'd like.
86611,43_00005,USER,0,USER_INFORM,I would love some curry.
86612,43_00005,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"I've got 10 restaurants here and, of them, Amber is in San Francisco and looks nice."
86613,43_00005,USER,0,USER_REQUEST_ALTS,Could I get another option?
86614,43_00005,SYSTEM,0,SYSTEM_OFFER,"Maybe August 1 Five, which is also a nice restaurant in San Francisco."
86615,43_00005,USER,0,USER_INFORM|USER_INFORM_INTENT|USER_SELECT,"That sounds great. I'd like to make a reservation for 3 at six pm, on March 2nd."
86616,43_00005,SYSTEM,0,SYSTEM_CONFIRM,Excellent. Let me just confirm that for you: a table for 3 at 6 pm tomorrow at August 1 Five in San Francisco 
86617,43_00005,USER,0,USER_AFFIRM,That is exactly right.
86618,43_00005,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,Done. Everything's all set.
86619,43_00005,USER,0,USER_REQUEST,Any chance they have live music? And do you have their number if I need to reach out to them?
86620,43_00005,SYSTEM,0,SYSTEM_INFORM,"No music, sadly. But their number is 415-771-5900"
86621,43_00005,USER,0,USER_THANK_YOU,"Sweet, thanks so much."
86622,43_00005,SYSTEM,0,SYSTEM_REQ_MORE,Need anything else?
86623,43_00005,USER,0,USER_NEGATE|USER_THANK_YOU,"Nope, nothing at all. Thanks for your help!"
86624,43_00005,SYSTEM,0,SYSTEM_GOODBYE,Have a fabulous day!
86625,43_00005,EOU,0,EOU,EOU EOU
86626,43_00006,USER,0,USER_INFORM|USER_INFORM_INTENT,I am looking for a place to eat. I want a place which serves alcohol.
86627,43_00006,SYSTEM,0,SYSTEM_REQUEST,Are you looking for American or Mexican food? Which city should I search in?
86628,43_00006,USER,0,USER_INFORM,I would like to have some pizza and pasta in Campbell.
86629,43_00006,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,I found 2 restaurants. I found Buca Di Beppo Italian Restaurant in Campbell 
86630,43_00006,USER,0,USER_REQUEST,What is their phone number and are there prices economical?
86631,43_00006,SYSTEM,0,SYSTEM_INFORM,Their prices are moderate and their phone number is 408-377-7722.
86632,43_00006,USER,0,USER_REQUEST_ALTS,Could you suggest any other restaurant?
86633,43_00006,SYSTEM,0,SYSTEM_OFFER,Dicicco's Ristorante Italiano Autentico is nice and its located in Campbell.
86634,43_00006,USER,0,USER_SELECT,"Yes, that works for me. "
86635,43_00006,SYSTEM,0,SYSTEM_OFFER_INTENT,Would you like to reserve a table here?
86636,43_00006,USER,0,USER_AFFIRM_INTENT|USER_INFORM,Yes I want to make a reservation for the 14th of March for two people. 
86637,43_00006,SYSTEM,0,SYSTEM_REQUEST,What time is the reservation for?
86638,43_00006,USER,0,USER_INFORM,Reserve it for 6 in the evening. 
86639,43_00006,SYSTEM,0,SYSTEM_CONFIRM,Please confirm the following details: Booking a table for 2 at Dicicco's Ristorante Italiano Autentico in Campbell on March 14th at 6 pm. 
86640,43_00006,USER,0,USER_REQUEST|USER_AFFIRM,Yes that works for me. Are the prices economical and do they play live music?
86641,43_00006,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,Your reservation is set. They do not have live music and their prices are moderate. 
86642,43_00006,USER,0,USER_THANK_YOU,Thank you very much.
86643,43_00006,SYSTEM,0,SYSTEM_REQ_MORE,Can I help you with anything else?
86644,43_00006,USER,0,USER_NEGATE|USER_THANK_YOU,No. Thank you very much. 
86645,43_00006,SYSTEM,0,SYSTEM_GOODBYE,Have a good day. 
86646,43_00006,EOU,0,EOU,EOU EOU
86647,43_00007,USER,0,USER_INFORM_INTENT,"I'm very hungry right now, I'd like to eat somewhere."
86648,43_00007,SYSTEM,0,SYSTEM_REQUEST,What would you like to eat today?
86649,43_00007,USER,0,USER_INFORM,"Maybe something exotic, like Chinese food."
86650,43_00007,SYSTEM,0,SYSTEM_REQUEST,You want to eat in any city close by or in particular?
86651,43_00007,USER,0,USER_INFORM,Only around San Francisco.
86652,43_00007,SYSTEM,0,SYSTEM_OFFER,Found a restaurant called Alice's which is very close by to San Francisco.
86653,43_00007,USER,0,USER_REQUEST_ALTS,What other options are there?
86654,43_00007,SYSTEM,0,SYSTEM_OFFER,"Let me check, well there is also Bamboo Restaurant located in the middle of San Francisco"
86655,43_00007,USER,0,USER_REQUEST,"I'd also like it to have this restaurant live music inside, and to have a large variety of liquor to order as well."
86656,43_00007,SYSTEM,0,SYSTEM_INFORM,"Sorry but no live music in the establishment, but they do serve alcohol."
86657,43_00007,USER,0,USER_INFORM|USER_INFORM_INTENT|USER_SELECT,"Sounds fine. Make a reservation for two people, please."
86658,43_00007,SYSTEM,0,SYSTEM_REQUEST,at what time would you want it?
86659,43_00007,USER,0,USER_INFORM,"Would be nice Half past 12 in the afternoon for the day after tomorrow, please."
86660,43_00007,SYSTEM,0,SYSTEM_CONFIRM,"So, just to confirmed. I'll book a table for 2 at Bamboo Restaurant, in San Francisco at 12:30 pm the day after tomorrow."
86661,43_00007,USER,0,USER_INFORM|USER_NEGATE,"You know what, better make it at 6 o""clock in the evening for three people"
86662,43_00007,SYSTEM,0,SYSTEM_CONFIRM,"so just to confirmed again, it would be at 6 pm for 3 people."
86663,43_00007,USER,0,USER_INFORM|USER_NEGATE,"nope, changed my mind, better on 7th of March."
86664,43_00007,SYSTEM,0,SYSTEM_CONFIRM,So it would be at Bamboo Restaurant for next thursday.
86665,43_00007,USER,0,USER_AFFIRM,that would be great.
86666,43_00007,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,It is done.
86667,43_00007,USER,0,USER_THANK_YOU|USER_GOODBYE,"thanks a lot, that is all for now"
86668,43_00007,SYSTEM,0,SYSTEM_GOODBYE,have a wonderful day.
86669,43_00007,EOU,0,EOU,EOU EOU
86670,43_00008,USER,0,USER_INFORM_INTENT,I wanna find a place to eat. 
86671,43_00008,SYSTEM,0,SYSTEM_REQUEST,"What kind of food do you want? it could be Mexican, American, or anything. What city should I search in?"
86672,43_00008,USER,0,USER_INFORM,I need it in San Francisco. Some veggie food will be great. 
86673,43_00008,SYSTEM,0,SYSTEM_OFFER,Ben Wah Restaurant is a very good restaurant that is in San Francisco.
86674,43_00008,USER,0,USER_REQUEST,Is the price range on the page expensive?
86675,43_00008,SYSTEM,0,SYSTEM_INFORM,The price range is actually moderate. 
86676,43_00008,USER,0,USER_REQUEST,Tell me their address.
86677,43_00008,SYSTEM,0,SYSTEM_INFORM,The address is 2786 California Street
86678,43_00008,USER,0,USER_SELECT,Yes that is fine
86679,43_00008,SYSTEM,0,SYSTEM_OFFER_INTENT,Wanna reserve a table here?
86680,43_00008,USER,0,USER_AFFIRM_INTENT,"Yes, I want a reservation. "
86681,43_00008,SYSTEM,0,SYSTEM_REQUEST,What time is the reservation?
86682,43_00008,USER,0,USER_INFORM,I want it to be at afternoon 12:30 and on Saturday this week.
86683,43_00008,SYSTEM,0,SYSTEM_CONFIRM,Confirm the booking at Ben Wah Restaurant in San Francisco at 12:30 pm tomorrow for 2 people. 
86684,43_00008,USER,0,USER_AFFIRM,Yes that is good
86685,43_00008,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,The reservation went though fine. 
86686,43_00008,USER,0,USER_REQUEST,Give me their number and tell me if they serve liquor. 
86687,43_00008,SYSTEM,0,SYSTEM_INFORM,No alcohol and their phone is 415-318-8000.
86688,43_00008,USER,0,USER_THANK_YOU,Thanks a lot.
86689,43_00008,SYSTEM,0,SYSTEM_REQ_MORE,Can I get anything else for you?
86690,43_00008,USER,0,USER_NEGATE|USER_THANK_YOU,No thanks.
86691,43_00008,SYSTEM,0,SYSTEM_GOODBYE,Have a good one
86692,43_00008,EOU,0,EOU,EOU EOU
86693,43_00009,USER,0,USER_INFORM_INTENT,Im very hungry I would like to eat somewhere
86694,43_00009,SYSTEM,0,SYSTEM_REQUEST,Where would you like to it?
86695,43_00009,USER,0,USER_INFORM,Hayward would be nice.
86696,43_00009,SYSTEM,0,SYSTEM_REQUEST,"Would you like Chinese, Italian, Mexican?"
86697,43_00009,USER,0,USER_INFORM,I'm on the mood for some dumplings.
86698,43_00009,SYSTEM,0,SYSTEM_OFFER,Chef's Experience China Bistro is a really nice restaurant downtown of Hayward.
86699,43_00009,USER,0,USER_REQUEST,Whats the address?
86700,43_00009,SYSTEM,0,SYSTEM_INFORM,22436 Foothill Boulevard
86701,43_00009,USER,0,USER_REQUEST_ALTS,any other option close by?
86702,43_00009,SYSTEM,0,SYSTEM_OFFER,Frannie's Restaurant is also a nice restaurant in Hayward.
86703,43_00009,USER,0,USER_REQUEST,You know their phone number? also would they have some live music?
86704,43_00009,SYSTEM,0,SYSTEM_INFORM,"The number is 510-728-7728, but sadly no live music."
86705,43_00009,USER,0,USER_INFORM|USER_INFORM_INTENT|USER_SELECT,"Right, make a reservation at 7:30 pm on the 11th of this month for 2 people, please."
86706,43_00009,SYSTEM,0,SYSTEM_CONFIRM,"So, just to confirmed, I'll make a reservation on March 11th for 2 people at 7:30 pm at Frannie's Restaurant in Hayward."
86707,43_00009,USER,0,USER_REQUEST|USER_AFFIRM,"Yep, that would be great. Do they serve nice liquor?"
86708,43_00009,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,"Ok, I finished the reservation, and yes, they do have alcohol"
86709,43_00009,USER,0,USER_THANK_YOU|USER_GOODBYE,"that's great, thank you very much"
86710,43_00009,SYSTEM,0,SYSTEM_GOODBYE,have a wonderful day
86711,43_00009,EOU,0,EOU,EOU EOU
86712,43_00010,USER,0,USER_INFORM_INTENT,My family and I will be taking a vacation in the near future.  Do you have any suggestions on a place to eat?
86713,43_00010,SYSTEM,0,SYSTEM_REQUEST,What is your vacation destination? Do you have any food preferences ?
86714,43_00010,USER,0,USER_INFORM,We will be arriving in Newark this weekend. We love to dine at a restaurant specializing in Afghan food.
86715,43_00010,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,There is 1 restaurant that I can recommend in Newark. Afghan Village Restaurant would be perfect for your family.
86716,43_00010,USER,0,USER_REQUEST,What is the address of this restaurant? Do you know the average price of dinner at this place?
86717,43_00010,SYSTEM,0,SYSTEM_INFORM,They are located at 5698 Thornton Avenue. Their dinners are in the moderate price range.
86718,43_00010,USER,0,USER_SELECT,This place sounds perfect for us.
86719,43_00010,SYSTEM,0,SYSTEM_OFFER_INTENT,Would you like to make reservations?
86720,43_00010,USER,0,USER_AFFIRM_INTENT,Yes a reservation would be a good idea.
86721,43_00010,SYSTEM,0,SYSTEM_REQUEST,What time would you like to dine?
86722,43_00010,USER,0,USER_INFORM,We would like to have lunch at this restaurant. Please make the reservation in the afternoon 1. 
86723,43_00010,SYSTEM,0,SYSTEM_CONFIRM,The confirmation is for a table for 2 at Afghan Village Restaurant in Newark at 1 pm today.
86724,43_00010,USER,0,USER_INFORM|USER_NEGATE,Would you please change that reservation to a table for 4 people.
86725,43_00010,SYSTEM,0,SYSTEM_CONFIRM,I have confirmed a table for 4 people at 1 pm.
86726,43_00010,USER,0,USER_INFORM|USER_NEGATE,"I'm sorry, would you please make the reservation on the 7th in the evening 5?"
86727,43_00010,SYSTEM,0,SYSTEM_CONFIRM,I have confirmed a table for 5 pm next Thursday.
86728,43_00010,USER,0,USER_REQUEST|USER_AFFIRM,"Thank you. Do you know if they serve liquor? Also, will you give me their phone number?"
86729,43_00010,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,Your reservations are confirmed. They do not serve alcoholic drinks. The phone number to the restaurant is 510-790-0557.
86730,43_00010,USER,0,USER_THANK_YOU,Thank you for your help.
86731,43_00010,SYSTEM,0,SYSTEM_REQ_MORE,May I assist you with any other reservations?
86732,43_00010,USER,0,USER_NEGATE|USER_THANK_YOU,Not at this time. Thank you for your assistance. 
86733,43_00010,SYSTEM,0,SYSTEM_GOODBYE,Have a good day!
86734,43_00010,EOU,0,EOU,EOU EOU
86735,43_00011,USER,0,USER_INFORM|USER_INFORM_INTENT,I am meeting a friend and we plant to get food. Can you find me a place that sells noodles in Millbrae?
86736,43_00011,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,There are 7 noodle places in Millbrae. Asian Pearl is a nice restaurant.
86737,43_00011,USER,0,USER_INFORM|USER_REQUEST_ALTS,I am looking for a different noodle place that is inexpensive. Are there cheaper places in Millbrae?
86738,43_00011,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"There is 1 cheaper noodle restaurant, Cheung Hing Restaurant in Millbrae."
86739,43_00011,USER,0,USER_INFORM_INTENT|USER_SELECT,I would like to go to Cheung Hing Restaurant. Please make a reservation.
86740,43_00011,SYSTEM,0,SYSTEM_REQUEST,What time would you like to make a reservation at Cheung Hing Restaurant?
86741,43_00011,USER,0,USER_INFORM,I would like the reservation for 17:00.
86742,43_00011,SYSTEM,0,SYSTEM_CONFIRM,You now have a table booking for 2 people at Cheung Hing Restaurant in Millbrae at 5 pm today. Please confirm.
86743,43_00011,USER,0,USER_INFORM|USER_NEGATE,I would like to make the booking at evening 7:30 on March 10th.
86744,43_00011,SYSTEM,0,SYSTEM_CONFIRM,The reservation is at 7:30 pm on March 10th. Please confirm.
86745,43_00011,USER,0,USER_INFORM|USER_NEGATE,I would like the reservation changed to March 5th.
86746,43_00011,SYSTEM,0,SYSTEM_CONFIRM,"The restaurant is in Millbrae, and the booking is next Tuesday. Please confirm."
86747,43_00011,USER,0,USER_AFFIRM,"Yes, I would like to confirm the reservation."
86748,43_00011,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,The reservation has been confirmed.
86749,43_00011,USER,0,USER_THANK_YOU|USER_GOODBYE,"Thank you, that is all I need."
86750,43_00011,SYSTEM,0,SYSTEM_GOODBYE,Have a good day.
86751,43_00011,EOU,0,EOU,EOU EOU
86752,43_00012,USER,0,USER_INFORM|USER_INFORM_INTENT,I am going out to dinner later. Do you know of any good restaurants in SF?
86753,43_00012,SYSTEM,0,SYSTEM_REQUEST,Is there any certain kind of restaurant you are wanting?
86754,43_00012,USER,0,USER_INFORM,I would like some California style food.
86755,43_00012,SYSTEM,0,SYSTEM_OFFER,I know of a great place in San Francisco called Al's Place.
86756,43_00012,USER,0,USER_INFORM|USER_REQUEST_ALTS,"I want somewhere that is more expensive, do you know of anywhere else?"
86757,43_00012,SYSTEM,0,SYSTEM_OFFER,Another restaurant in San Francisco that I would recommend is Alta Msp.
86758,43_00012,USER,0,USER_REQUEST,Do you know if they serve alcoholic beverages there?
86759,43_00012,SYSTEM,0,SYSTEM_INFORM,The restaurant does not serve any alcohol.
86760,43_00012,USER,0,USER_REQUEST,Does the restaurant have any live music playing?
86761,43_00012,SYSTEM,0,SYSTEM_INFORM,The restaurant does not have live music.
86762,43_00012,USER,0,USER_INFORM_INTENT|USER_SELECT,"That restaurant sounds great to me, I would like to make a reservation there."
86763,43_00012,SYSTEM,0,SYSTEM_REQUEST,What time can you make the reservation for?
86764,43_00012,USER,0,USER_INFORM,I would like to make the reservation for twelve in the afternoon.
86765,43_00012,SYSTEM,0,SYSTEM_CONFIRM,"I have a reservation for 2 people at Alta Msp in San Francisco at 12 pm, today. "
86766,43_00012,USER,0,USER_REQUEST|USER_AFFIRM,That is great. What is the phone number for Alta Msp?
86767,43_00012,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,The phone number for Alta Msp is 415-580-7662. I have successfully made the reservation.
86768,43_00012,USER,0,USER_REQUEST,What is the address for Alta Msp?
86769,43_00012,SYSTEM,0,SYSTEM_INFORM,The address for Alta Msp is 1275 Minnesota Street. 
86770,43_00012,USER,0,USER_THANK_YOU|USER_GOODBYE,Thank you so much!
86771,43_00012,SYSTEM,0,SYSTEM_GOODBYE,Have a great day!
86772,43_00012,EOU,0,EOU,EOU EOU
86773,43_00013,USER,0,USER_INFORM_INTENT,"I am going out later with my girlfriend and we would like to go to a restaurant for dinner, can you recommend a place?"
86774,43_00013,SYSTEM,0,SYSTEM_REQUEST,Which cuisine do you prefer and in which location should I search for a restaurant?
86775,43_00013,USER,0,USER_INFORM,I want to eat fast food such as burgers in San Jose.
86776,43_00013,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"Alright, out of the 9 restaurants that I found in San Jose, I recommend Black Angus Steakhouse."
86777,43_00013,USER,0,USER_REQUEST_ALTS,Can you tell me any other place?
86778,43_00013,SYSTEM,0,SYSTEM_OFFER,"Alright, Citrus Restaurant is another one in San Jose."
86779,43_00013,USER,0,USER_REQUEST,Where can I find it and do they sell liquor?
86780,43_00013,SYSTEM,0,SYSTEM_INFORM,The address is 355 Santana Row and no they do not serve liquor.
86781,43_00013,USER,0,USER_SELECT,That sounds good.
86782,43_00013,SYSTEM,0,SYSTEM_OFFER_INTENT,Should I reserve a table for you there?
86783,43_00013,USER,0,USER_AFFIRM_INTENT,Sure please make a reservation.
86784,43_00013,SYSTEM,0,SYSTEM_REQUEST,At what time should I make the reservation for?
86785,43_00013,USER,0,USER_INFORM,At half past 7 in the evening please and please make it for 2 people.
86786,43_00013,SYSTEM,0,SYSTEM_CONFIRM,I am going to book a table for 2 at Citrus Restaurant in San Jose at 7:30 pm today. Is that correct?
86787,43_00013,USER,0,USER_REQUEST|USER_AFFIRM,Yes. Can you give me their contact number.
86788,43_00013,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,408-423-5400.
86789,43_00013,USER,0,USER_REQUEST,Are they expensive?
86790,43_00013,SYSTEM,0,SYSTEM_INFORM,Their prices are moderate.
86791,43_00013,USER,0,USER_THANK_YOU,thanks.
86792,43_00013,SYSTEM,0,SYSTEM_REQ_MORE,anything else?
86793,43_00013,USER,0,USER_NEGATE|USER_THANK_YOU,no.
86794,43_00013,SYSTEM,0,SYSTEM_GOODBYE,alright.
86795,43_00013,EOU,0,EOU,EOU EOU
86796,43_00014,USER,0,USER_INFORM_INTENT,I think I'd like to see a movie.
86797,43_00014,SYSTEM,0,SYSTEM_REQUEST,Where are you now?
86798,43_00014,USER,0,USER_INFORM,I'd like to go to the AMC NewPark.  Can you tell me what movies are showing in Newark?
86799,43_00014,SYSTEM,0,SYSTEM_OFFER,"My preference would be Breakthrough, Captain Marvel or Dumbo."
86800,43_00014,USER,0,USER_INFORM|USER_INFORM_INTENT|USER_SELECT,I want to see Captain Marvel.  Are tickets available on the 3rd?  I'd rather see it in 3d.
86801,43_00014,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,I found only 1 showing.  It's at 10:30 pm at the AMC NewPark 12.
86802,43_00014,USER,0,USER_SELECT,That's perfect.
86803,43_00014,SYSTEM,0,SYSTEM_OFFER_INTENT,Want to buy tickets?
86804,43_00014,USER,0,USER_NEGATE_INTENT,I think I'll hold off.
86805,43_00014,SYSTEM,0,SYSTEM_REQ_MORE,Anything else I can help you with?
86806,43_00014,USER,0,USER_NEGATE|USER_THANK_YOU,"Not now, thanks."
86807,43_00014,SYSTEM,0,SYSTEM_GOODBYE,Enjoy your day.
86808,43_00014,EOU,0,EOU,EOU EOU
